type,openings,telephone,latitude,longitude
Waste Separation Bin,24 hours,N.A.,22.9850151,72.5101301
Waste Separation Bin,24 hours,N.A.,22.456394,114.163878
Waste Separation Bin,24 hours,N.A.,22.454873,114.139968
Waste Separation Bin,24 hours,N.A.,22.4488768,114.1693471
Waste Separation Bin,24 hours,N.A.,22.4348868,114.2016109
Waste Separation Bin,24 hours,N.A.,22.4280996,114.2082542
Waste Separation Bin,24 hours,N.A.,22.4423218,114.1655064
Waste Separation Bin,24 hours,N.A.,22.4514867,114.1690396
Waste Separation Bin,24 hours,N.A.,22.4704127,114.2201697
Waste Separation Bin,24 hours,N.A.,22.4496453,114.1648227
Waste Separation Bin,24 hours,N.A.,22.4441406,114.1270914
Waste Separation Bin,24 hours,N.A.,22.442927,114.178327
Waste Separation Bin,24 hours,N.A.,1.3255838,103.8464943
Waste Separation Bin,24 hours,N.A.,22.459949,114.169011
Waste Separation Bin,24 hours,N.A.,22.457705,114.177479
Waste Separation Bin,24 hours,N.A.,22.456843,114.213689
Waste Separation Bin,24 hours,N.A.,29.7091746,76.5372625
Waste Separation Bin,24 hours,N.A.,22.4638171,114.147686
Waste Separation Bin,24 hours,N.A.,22.441338,114.1651667
Waste Separation Bin,24 hours,N.A.,22.4333333,114.1833333
Waste Separation Bin,24 hours,N.A.,22.472158,114.233014
Waste Separation Bin,24 hours,N.A.,22.4628162,114.1859927
Waste Separation Bin,24 hours,N.A.,22.454873,114.139968
Waste Separation Bin,24 hours,N.A.,22.4401185,114.1803952
Waste Separation Bin,24 hours,N.A.,22.431668,114.185181
Waste Separation Bin,24 hours,N.A.,22.468603,114.203097
Waste Separation Bin,24 hours,N.A.,22.4753016,114.2371903
Waste Separation Bin,24 hours,N.A.,22.4621344,114.1805331
Waste Separation Bin,24 hours,N.A.,22.458217,114.2105412
Waste Separation Bin,24 hours,N.A.,22.4728367,114.232961
Waste Separation Bin,24 hours,N.A.,22.4758529,114.1518453
Waste Separation Bin,24 hours,N.A.,22.4716,114.154536
Waste Separation Bin,24 hours,N.A.,22.4797359,114.1549753
Waste Separation Bin,24 hours,N.A.,22.436478,114.127878
Waste Separation Bin,24 hours,N.A.,22.4370545,114.1828429
Waste Separation Bin,24 hours,N.A.,55.9349383,-3.2314433
Waste Separation Bin,24 hours,N.A.,22.438788,114.1681745
Waste Separation Bin,24 hours,N.A.,22.4527778,114.1377778
Waste Separation Bin,24 hours,N.A.,22.4423282,114.165521
Waste Separation Bin,24 hours,N.A.,22.4669368,114.2089562
Waste Separation Bin,24 hours,N.A.,22.473816,114.200111
Waste Separation Bin,24 hours,N.A.,22.4716434,114.2191754
Waste Separation Bin,24 hours,N.A.,22.444345,114.126115
Waste Separation Bin,24 hours,N.A.,22.433965,114.162167
Waste Separation Bin,24 hours,N.A.,22.497959,114.153759
Waste Separation Bin,24 hours,N.A.,22.4439989,114.1322346
Waste Separation Bin,24 hours,N.A.,22.4743276,114.2208195
Waste Separation Bin,24 hours,N.A.,22.4430373,114.1286519
Waste Separation Bin,24 hours,N.A.,22.4456772,114.1280646
Waste Separation Bin,24 hours,N.A.,22.4728367,114.232961
Waste Separation Bin,24 hours,N.A.,22.4156941,114.265688
Waste Separation Bin,24 hours,N.A.,22.431033,114.25784
Waste Separation Bin,24 hours,N.A.,22.4156941,114.265688
Waste Separation Bin,24 hours,N.A.,22.42498,114.258579
Waste Separation Bin,24 hours,N.A.,22.4270485,114.2688216
Waste Separation Bin,24 hours,N.A.,22.4156941,114.265688
Waste Separation Bin,24 hours,N.A.,22.419301,114.26713
Waste Separation Bin,24 hours,N.A.,22.419301,114.26713
Waste Separation Bin,24 hours,N.A.,22.4156941,114.265688
Waste Separation Bin,24 hours,N.A.,22.4107,114.27302
Waste Separation Bin,24 hours,N.A.,22.4469786,114.3270285
Waste Separation Bin,24 hours,N.A.,22.427904,114.293303
Waste Separation Bin,24 hours,N.A.,22.4469786,114.3270285
Waste Separation Bin,24 hours,N.A.,22.43564,114.3372
Waste Separation Bin,24 hours,N.A.,22.463648,114.202539
Waste Separation Bin,24 hours,N.A.,22.4469786,114.3270285
Waste Separation Bin,24 hours,N.A.,22.4156941,114.265688
Waste Separation Bin,24 hours,N.A.,22.4754602,114.3593987
Waste Separation Bin,24 hours,N.A.,22.441317,114.129307
Waste Separation Bin,24 hours,N.A.,22.428261,114.327912
Waste Separation Bin,24 hours,N.A.,22.4179426,114.3304194
Waste Separation Bin,24 hours,N.A.,22.4483498,114.3192736
Waste Separation Bin,24 hours,N.A.,22.45504,114.215208
Waste Separation Bin,24 hours,N.A.,8.1454316,37.7750922
Waste Separation Bin,24 hours,N.A.,37.7637594,-122.4690005
Waste Separation Bin,24 hours,N.A.,22.475442,114.154636
Waste Separation Bin,24 hours,N.A.,22.4758108,114.1521442
Waste Separation Bin,24 hours,N.A.,22.3940719,114.2691764
Waste Separation Bin,24 hours,N.A.,22.44663,114.162348
Waste Separation Bin,24 hours,N.A.,22.473816,114.200111
Waste Separation Bin,24 hours,N.A.,22.420859,114.198042
Waste Separation Bin,24 hours,N.A.,22.420859,114.198042
Waste Separation Bin,24 hours,N.A.,22.438383,114.164849
Waste Separation Bin,24 hours,N.A.,22.4572263,114.1420104
Waste Separation Bin,24 hours,N.A.,22.473816,114.200111
Waste Separation Bin,24 hours,N.A.,22.350986,114.058427
Waste Separation Bin,24 hours,N.A.,22.444199,114.15047
Waste Separation Bin,24 hours,N.A.,22.470052,114.206265
Waste Separation Bin,24 hours,N.A.,22.458217,114.2105412
Waste Separation Bin,24 hours,N.A.,22.524216,114.209465
Waste Separation Bin,24 hours,N.A.,22.460158,114.207967
Waste Separation Bin,24 hours,N.A.,22.485289,114.152845
Waste Separation Bin,24 hours,N.A.,15.2506581,102.0318456
Waste Separation Bin,24 hours,N.A.,22.428573,114.248978
Waste Separation Bin,24 hours,N.A.,22.428573,114.248978
Waste Separation Bin,24 hours,N.A.,22.473943,114.225605
Waste Separation Bin,24 hours,N.A.,22.4533329,114.1642838
Waste Separation Bin,24 hours,N.A.,22.3298512,114.1931138
Waste Separation Bin,24 hours,N.A.,22.441692,114.163708
Waste Separation Bin,24 hours,N.A.,22.441901,114.175109
Waste Separation Bin,24 hours,N.A.,22.4107,114.27302
Waste Separation Bin,24 hours,N.A.,22.474631,114.211929
Waste Separation Bin,24 hours,N.A.,22.42015,114.332544
Waste Separation Bin,24 hours,N.A.,22.439789,114.3326964
Waste Separation Bin,24 hours,N.A.,22.4520413,114.170689
Waste Separation Bin,24 hours,N.A.,22.43164,114.17048
Waste Separation Bin,24 hours,N.A.,22.44327,114.13024
Waste Separation Bin,24 hours,N.A.,22.4430373,114.1286519
Waste Separation Bin,24 hours,N.A.,22.439697,114.168795
Waste Separation Bin,24 hours,N.A.,22.3765159,114.179373
Waste Separation Bin,24 hours,N.A.,22.4050204,114.2233236
Waste Separation Bin,24 hours,N.A.,22.3625269,114.1740374
Waste Separation Bin,24 hours,N.A.,22.4212369,114.2318519
Waste Separation Bin,24 hours,N.A.,22.3916576,114.1884729
Waste Separation Bin,24 hours,N.A.,32.7805777,-79.933222
Waste Separation Bin,24 hours,N.A.,22.3955137,114.1986578
Waste Separation Bin,24 hours,N.A.,22.382196,114.21771
Waste Separation Bin,24 hours,N.A.,22.4260055,114.2412848
Waste Separation Bin,24 hours,N.A.,22.4264548,114.2330966
Waste Separation Bin,24 hours,N.A.,22.3627788,114.1768018
Waste Separation Bin,24 hours,N.A.,22.3685901,114.1678216
Waste Separation Bin,24 hours,N.A.,22.3839245,114.1899643
Waste Separation Bin,24 hours,N.A.,22.396875,114.196261
Waste Separation Bin,24 hours,N.A.,22.376593,114.197615
Waste Separation Bin,24 hours,N.A.,22.4241643,114.2318055
Waste Separation Bin,24 hours,N.A.,22.406463,114.209277
Waste Separation Bin,24 hours,N.A.,22.4279779,114.0342
Waste Separation Bin,24 hours,N.A.,22.382371,114.1823768
Waste Separation Bin,24 hours,N.A.,22.3849806,114.1797944
Waste Separation Bin,24 hours,N.A.,22.3819367,114.1977144
Waste Separation Bin,24 hours,N.A.,22.3985709,114.1929428
Waste Separation Bin,24 hours,N.A.,22.3513351,114.1775804
Waste Separation Bin,24 hours,N.A.,22.3727071,114.1786167
Waste Separation Bin,24 hours,N.A.,22.375074,114.174572
Waste Separation Bin,24 hours,N.A.,22.3770253,114.1949773
Waste Separation Bin,24 hours,N.A.,22.3806478,114.2073029
Waste Separation Bin,24 hours,N.A.,22.3833699,114.2139715
Waste Separation Bin,24 hours,N.A.,22.3738871,114.190532
Waste Separation Bin,24 hours,N.A.,22.401317,114.201467
Waste Separation Bin,24 hours,N.A.,22.4172307,114.2140338
Waste Separation Bin,24 hours,N.A.,22.3971648,114.1931098
Waste Separation Bin,24 hours,N.A.,22.368384,114.184927
Waste Separation Bin,24 hours,N.A.,22.376745,114.167942
Waste Separation Bin,24 hours,N.A.,22.3771304,114.1974398
Waste Separation Bin,24 hours,N.A.,22.3733854,114.1875912
Waste Separation Bin,24 hours,N.A.,22.3806866,114.1806159
Waste Separation Bin,24 hours,N.A.,22.364313,114.1773774
Waste Separation Bin,24 hours,N.A.,22.3834306,114.1910891
Waste Separation Bin,24 hours,N.A.,22.3733617,114.1762191
Waste Separation Bin,24 hours,N.A.,22.373284,114.178152
Waste Separation Bin,24 hours,N.A.,22.408425,114.222716
Waste Separation Bin,24 hours,N.A.,22.350986,114.058427
Waste Separation Bin,24 hours,N.A.,22.4138495,114.223472
Waste Separation Bin,24 hours,N.A.,22.41732,114.2257
Waste Separation Bin,24 hours,N.A.,22.41732,114.2257
Waste Separation Bin,24 hours,N.A.,22.428613,114.243789
Waste Separation Bin,24 hours,N.A.,22.373419,114.182831
Waste Separation Bin,24 hours,N.A.,22.3770253,114.1949773
Waste Separation Bin,24 hours,N.A.,22.3802898,114.1959294
Waste Separation Bin,24 hours,N.A.,22.3944825,114.2076104
Waste Separation Bin,24 hours,N.A.,22.380405,114.208248
Waste Separation Bin,24 hours,N.A.,22.382832,114.203779
Waste Separation Bin,24 hours,N.A.,22.387812,114.208399
Waste Separation Bin,24 hours,N.A.,22.3852239,114.180392
Waste Separation Bin,24 hours,N.A.,22.363281,114.173636
Waste Separation Bin,24 hours,N.A.,22.3628758,114.172512
Waste Separation Bin,24 hours,N.A.,22.378282,114.181043
Waste Separation Bin,24 hours,N.A.,22.400116,114.188296
Waste Separation Bin,24 hours,N.A.,22.4079343,114.2096369
Waste Separation Bin,24 hours,N.A.,22.3985709,114.1929428
Waste Separation Bin,24 hours,N.A.,22.420354,114.200724
Waste Separation Bin,24 hours,N.A.,22.420354,114.200724
Waste Separation Bin,24 hours,N.A.,22.396875,114.196261
Waste Separation Bin,24 hours,N.A.,22.3368384,114.1654865
Waste Separation Bin,24 hours,N.A.,22.4291767,114.2438963
Waste Separation Bin,24 hours,N.A.,22.376603,114.196624
Waste Separation Bin,24 hours,N.A.,22.258126,114.197958
Waste Separation Bin,24 hours,N.A.,22.4067248,114.2030456
Waste Separation Bin,24 hours,N.A.,22.3701699,114.1706294
Waste Separation Bin,24 hours,N.A.,22.379683,114.209018
Waste Separation Bin,24 hours,N.A.,22.3754775,114.1964186
Waste Separation Bin,24 hours,N.A.,22.406258,114.222987
Waste Separation Bin,24 hours,N.A.,22.382023,114.216584
Waste Separation Bin,24 hours,N.A.,22.3771304,114.1974398
Waste Separation Bin,24 hours,N.A.,22.433966,114.239567
Waste Separation Bin,24 hours,N.A.,22.3806569,114.213983
Waste Separation Bin,24 hours,N.A.,22.4266341,114.2085916
Waste Separation Bin,24 hours,N.A.,22.384906,114.186596
Waste Separation Bin,24 hours,N.A.,22.4078107,114.2076084
Waste Separation Bin,24 hours,N.A.,37.4315734,-78.6568942
Waste Separation Bin,24 hours,N.A.,22.368384,114.184927
Waste Separation Bin,24 hours,N.A.,22.427875,114.236606
Waste Separation Bin,24 hours,N.A.,22.384906,114.186596
Waste Separation Bin,24 hours,N.A.,22.404407,114.221665
Waste Separation Bin,24 hours,N.A.,28.2044899,103.72472
Waste Separation Bin,24 hours,N.A.,22.369766,114.178626
Waste Separation Bin,24 hours,N.A.,22.37373,114.184934
Waste Separation Bin,24 hours,N.A.,22.401317,114.201467
Waste Separation Bin,24 hours,N.A.,29.290909,109.901691
Waste Separation Bin,24 hours,N.A.,22.381625,114.222339
Waste Separation Bin,24 hours,N.A.,22.3940713,114.188121
Waste Separation Bin,24 hours,N.A.,22.400635,114.189162
Waste Separation Bin,24 hours,N.A.,22.373752,114.190679
Waste Separation Bin,24 hours,N.A.,22.365458,114.175456
Waste Separation Bin,24 hours,N.A.,22.3599144,114.2105286
Waste Separation Bin,24 hours,N.A.,22.3599144,114.2105286
Waste Separation Bin,24 hours,N.A.,22.3739241,114.1733938
Waste Separation Bin,24 hours,N.A.,22.3535889,114.1572807
Waste Separation Bin,24 hours,N.A.,22.3640122,114.2134039
Waste Separation Bin,24 hours,N.A.,22.3599144,114.2105286
Waste Separation Bin,24 hours,N.A.,22.345114,114.254289
Waste Separation Bin,24 hours,N.A.,22.339375,114.265528
Waste Separation Bin,24 hours,N.A.,22.3758154,114.2689248
Waste Separation Bin,24 hours,N.A.,22.315643,114.270269
Waste Separation Bin,24 hours,N.A.,22.393774,114.300469
Waste Separation Bin,24 hours,N.A.,22.3702485,114.3437366
Waste Separation Bin,24 hours,N.A.,22.370917,114.266209
Waste Separation Bin,24 hours,N.A.,22.3117204,114.2610697
Waste Separation Bin,24 hours,N.A.,22.3270387,114.249999
Waste Separation Bin,24 hours,N.A.,22.3820749,114.2723906
Waste Separation Bin,24 hours,N.A.,22.321765,114.244353
Waste Separation Bin,24 hours,N.A.,22.3534069,114.2573988
Waste Separation Bin,24 hours,N.A.,22.377196,114.272211
Waste Separation Bin,24 hours,N.A.,22.333647,114.238192
Waste Separation Bin,24 hours,N.A.,22.395551,114.289385
Waste Separation Bin,24 hours,N.A.,22.3714791,114.2620214
Waste Separation Bin,24 hours,N.A.,4.5947852,101.0836853
Waste Separation Bin,24 hours,N.A.,22.3172623,114.2672828
Waste Separation Bin,24 hours,N.A.,22.275362,114.295667
Waste Separation Bin,24 hours,N.A.,22.3876841,114.2613883
Waste Separation Bin,24 hours,N.A.,22.3333333,114.2166667
Waste Separation Bin,24 hours,N.A.,22.333647,114.238192
Waste Separation Bin,24 hours,N.A.,22.342787,114.246635
Waste Separation Bin,24 hours,N.A.,22.3046595,114.2868777
Waste Separation Bin,24 hours,N.A.,22.3143857,114.2775394
Waste Separation Bin,24 hours,N.A.,22.3893957,114.293177
Waste Separation Bin,24 hours,N.A.,22.393774,114.300469
Waste Separation Bin,24 hours,N.A.,22.3193039,114.1693611
Waste Separation Bin,24 hours,N.A.,22.3265967,114.2495312
Waste Separation Bin,24 hours,N.A.,22.3202204,114.276034
Waste Separation Bin,24 hours,N.A.,22.3339048,114.2351026
Waste Separation Bin,24 hours,N.A.,22.358433,114.249046
Waste Separation Bin,24 hours,N.A.,22.392997,114.271629
Waste Separation Bin,24 hours,N.A.,22.3831534,114.2708969
Waste Separation Bin,24 hours,N.A.,22.31359,114.2769875
Waste Separation Bin,24 hours,N.A.,22.3259063,114.270632
Waste Separation Bin,24 hours,N.A.,22.339375,114.265528
Waste Separation Bin,24 hours,N.A.,22.3094007,114.2506034
Waste Separation Bin,24 hours,N.A.,22.3892064,114.2605404
Waste Separation Bin,24 hours,N.A.,22.3202204,114.276034
Waste Separation Bin,24 hours,N.A.,22.3261977,114.2687107
Waste Separation Bin,24 hours,N.A.,22.4156941,114.265688
Waste Separation Bin,24 hours,N.A.,22.391297,114.307975
Waste Separation Bin,24 hours,N.A.,22.47291,114.228474
Waste Separation Bin,24 hours,N.A.,22.3886447,114.2750046
Waste Separation Bin,24 hours,N.A.,22.395551,114.289385
Waste Separation Bin,24 hours,N.A.,22.3888689,114.2636292
Waste Separation Bin,24 hours,N.A.,22.311552,114.276982
Waste Separation Bin,24 hours,N.A.,22.3938487,114.2970314
Waste Separation Bin,24 hours,N.A.,22.3425401,114.2573986
Waste Separation Bin,24 hours,N.A.,22.306961,114.26022
Waste Separation Bin,24 hours,N.A.,22.3044835,114.2528669
Waste Separation Bin,24 hours,N.A.,22.315596,114.264393
Waste Separation Bin,24 hours,N.A.,22.3233143,114.2581878
Waste Separation Bin,24 hours,N.A.,22.3223734,114.2575607
Waste Separation Bin,24 hours,N.A.,22.3060752,114.2524067
Waste Separation Bin,24 hours,N.A.,22.366785,114.259238
Waste Separation Bin,24 hours,N.A.,22.3813248,114.2737529
Waste Separation Bin,24 hours,N.A.,22.3384988,114.2452126
Waste Separation Bin,24 hours,N.A.,22.357615,114.2492635
Waste Separation Bin,24 hours,N.A.,22.3089523,114.3028481
Waste Separation Bin,24 hours,N.A.,22.3534472,114.2501726
Waste Separation Bin,24 hours,N.A.,22.404167,114.28095
Waste Separation Bin,24 hours,N.A.,22.394163,114.314718
Waste Separation Bin,24 hours,N.A.,22.3013604,114.2869687
Waste Separation Bin,24 hours,N.A.,22.3041475,114.2956069
Waste Separation Bin,24 hours,N.A.,22.3348849,114.2272875
Waste Separation Bin,24 hours,N.A.,22.3375513,114.2590047
Waste Separation Bin,24 hours,N.A.,22.3847773,114.2602731
Waste Separation Bin,24 hours,N.A.,22.317462,114.251992
Waste Separation Bin,24 hours,N.A.,22.319452,114.245723
Waste Separation Bin,24 hours,N.A.,22.319452,114.245723
Waste Separation Bin,24 hours,N.A.,22.3333333,114.2166667
Waste Separation Bin,24 hours,N.A.,22.33578,114.241955
Waste Separation Bin,24 hours,N.A.,22.3370747,114.2448688
Waste Separation Bin,24 hours,N.A.,22.3266082,114.2656233
Waste Separation Bin,24 hours,N.A.,22.2851406,114.2940282
Waste Separation Bin,24 hours,N.A.,22.327469,114.2640556
Waste Separation Bin,24 hours,N.A.,40.7129858,-75.3801946
Waste Separation Bin,24 hours,N.A.,22.3278224,114.2708604
Waste Separation Bin,24 hours,N.A.,32.6346824,-117.142186
Waste Separation Bin,24 hours,N.A.,22.322014,114.270701
Waste Separation Bin,24 hours,N.A.,22.3266082,114.2656233
Waste Separation Bin,24 hours,N.A.,22.3202204,114.276034
Waste Separation Bin,24 hours,N.A.,22.313831,114.27471
Waste Separation Bin,24 hours,N.A.,22.31359,114.2769875
Waste Separation Bin,24 hours,N.A.,22.3179567,114.2855196
Waste Separation Bin,24 hours,N.A.,53.7378062,-109.1293657
Waste Separation Bin,24 hours,N.A.,22.312219,114.283616
Waste Separation Bin,24 hours,N.A.,22.310138,114.284569
Waste Separation Bin,24 hours,N.A.,22.2981256,114.2877891
Waste Separation Bin,24 hours,N.A.,22.3026421,114.2905552
Waste Separation Bin,24 hours,N.A.,22.342078,114.260053
Waste Separation Bin,24 hours,N.A.,22.3551942,114.259937
Waste Separation Bin,24 hours,N.A.,17.9527562,73.8885528
Waste Separation Bin,24 hours,N.A.,22.3637396,114.2588418
Waste Separation Bin,24 hours,N.A.,22.3662051,114.2601477
Waste Separation Bin,24 hours,N.A.,22.378915,114.264542
Waste Separation Bin,24 hours,N.A.,4.5947852,101.0836853
Waste Separation Bin,24 hours,N.A.,22.380398,114.262798
Waste Separation Bin,24 hours,N.A.,22.388747,114.264329
Waste Separation Bin,24 hours,N.A.,22.3863232,114.2697594
Waste Separation Bin,24 hours,N.A.,30.2049721,79.6181594
Waste Separation Bin,24 hours,N.A.,22.395551,114.289385
Waste Separation Bin,24 hours,N.A.,22.396494,114.29193
Waste Separation Bin,24 hours,N.A.,22.3988576,114.3000584
Waste Separation Bin,24 hours,N.A.,22.3918117,114.2976785
Waste Separation Bin,24 hours,N.A.,22.400657,114.323832
Waste Separation Bin,24 hours,N.A.,46.1401592,-60.1782173
Waste Separation Bin,24 hours,N.A.,22.364164,114.2588505
Waste Separation Bin,24 hours,N.A.,22.309172,114.263273
Waste Separation Bin,24 hours,N.A.,22.326766,114.2593473
Waste Separation Bin,24 hours,N.A.,22.320353,114.2666273
Waste Separation Bin,24 hours,N.A.,22.3266082,114.2656233
Waste Separation Bin,24 hours,N.A.,22.3152097,114.2700865
Waste Separation Bin,24 hours,N.A.,4.5947852,101.0836853
Waste Separation Bin,24 hours,N.A.,22.386066,114.269009
Waste Separation Bin,24 hours,N.A.,22.381469,114.264798
Waste Separation Bin,24 hours,N.A.,22.3988576,114.3000584
Waste Separation Bin,24 hours,N.A.,22.393774,114.300469
Waste Separation Bin,24 hours,N.A.,22.3918117,114.2976785
Waste Separation Bin,24 hours,N.A.,22.3172623,114.2672828
Waste Separation Bin,24 hours,N.A.,41.9724121,-87.6589432
Waste Separation Bin,24 hours,N.A.,22.3266082,114.2656233
Waste Separation Bin,24 hours,N.A.,22.3344319,114.2406316
Waste Separation Bin,24 hours,N.A.,45.4408474,12.3155151
Waste Separation Bin,24 hours,N.A.,22.3624213,114.2573763
Waste Separation Bin,24 hours,N.A.,22.36994,114.257743
Waste Separation Bin,24 hours,N.A.,22.3720326,114.2651532
Waste Separation Bin,24 hours,N.A.,22.353301,114.257751
Waste Separation Bin,24 hours,N.A.,22.350986,114.058427
Waste Separation Bin,24 hours,N.A.,22.395551,114.289385
Waste Separation Bin,24 hours,N.A.,22.38931,114.271352
Waste Separation Bin,24 hours,N.A.,44.3076403,-69.9580418
Waste Separation Bin,24 hours,N.A.,22.3720326,114.2651532
Waste Separation Bin,24 hours,N.A.,22.3363189,114.2454581
Waste Separation Bin,24 hours,N.A.,22.275362,114.295667
Waste Separation Bin,24 hours,N.A.,52.5423809,-107.7073262
Waste Separation Bin,24 hours,N.A.,22.3266082,114.2656233
Waste Separation Bin,24 hours,N.A.,22.393774,114.300469
Waste Separation Bin,24 hours,N.A.,22.3014523,114.2934237
Waste Separation Bin,24 hours,N.A.,22.3843658,114.2624144
Waste Separation Bin,24 hours,N.A.,22.3027118,114.2867629
Waste Separation Bin,24 hours,N.A.,22.35557,114.2428883
Waste Separation Bin,24 hours,N.A.,22.287011,114.286515
Waste Separation Bin,24 hours,N.A.,22.324108,114.270321
Waste Separation Bin,24 hours,N.A.,22.312219,114.283616
Waste Separation Bin,24 hours,N.A.,22.338636,114.248135
Waste Separation Bin,24 hours,N.A.,22.3048266,114.2921376
Waste Separation Bin,24 hours,N.A.,22.3327726,114.2358325
Waste Separation Bin,24 hours,N.A.,22.31735,114.268057
Waste Separation Bin,24 hours,N.A.,22.3893126,114.2605013
Waste Separation Bin,24 hours,N.A.,22.3761806,114.2630158
Waste Separation Bin,24 hours,N.A.,22.3807531,114.2714425
Waste Separation Bin,24 hours,N.A.,22.2972115,114.2698276
Waste Separation Bin,24 hours,N.A.,22.3075436,114.2612439
Waste Separation Bin,24 hours,N.A.,22.333647,114.238192
Waste Separation Bin,24 hours,N.A.,22.2968132,114.2739596
Waste Separation Bin,24 hours,N.A.,8.5428603,76.8958674
Waste Separation Bin,24 hours,N.A.,8.5428603,76.8958674
Waste Separation Bin,24 hours,N.A.,22.327276,114.2706439
Waste Separation Bin,24 hours,N.A.,22.3918117,114.2976785
Waste Separation Bin,24 hours,N.A.,22.3401942,114.2463216
Waste Separation Bin,24 hours,N.A.,22.3210393,114.2733541
Waste Separation Bin,24 hours,N.A.,22.3234086,114.2706548
Waste Separation Bin,24 hours,N.A.,22.3774351,114.2734944
Waste Separation Bin,24 hours,N.A.,22.275362,114.295667
Waste Separation Bin,24 hours,N.A.,22.3026915,114.2869242
Waste Separation Bin,24 hours,N.A.,22.29614,114.291912
Waste Separation Bin,24 hours,N.A.,22.3652655,114.2515779
Waste Separation Bin,24 hours,N.A.,22.3928414,114.3001246
Waste Separation Bin,24 hours,N.A.,22.3446046,114.2545712
Waste Separation Bin,24 hours,N.A.,22.446806,114.033159
